date,home,away,odds_w,odds_d,odds_l
160828,Ath Bilbao,Barcelona,6.5,4.33,1.5
160828,Las Palmas,Granada,1.91,3.4,4.33
160828,Udinese,Empoli,2.05,3.4,3.75
160828,Torino,Bologna,1.85,3.5,4.5
160828,Cagliari,Roma,4.75,3.75,1.7
160828,Crotone,Genoa,4,3.4,1.91
160828,Sassuolo,Pescara,1.62,3.75,6
160828,Fiorentina,Chievo,1.67,3.75,5.5
160828,Hertha,Freiburg,2.15,3.3,3.5
160828,Sampdoria,Atalanta,2.25,3.2,3.4
160828,Hoffenheim,RB Leipzig,2.5,3.25,2.9
160828,Inter,Palermo,1.33,4.75,10
160909,Sociedad,Espanol,2.05,3.4,3.75
160909,Schalke 04,Bayern Munich,10,5.5,1.3
160910,Malaga,Villarreal,2.3,3.1,3.3
160910,Barcelona,Alaves,1.07,12,34
160910,Sevilla,Las Palmas,1.5,4.33,6
160910,Real Madrid,Osasuna,1.04,15,34
160910,Celta,Ath Madrid,6,3.3,1.73
160910,Wolfsburg,FC Koln,1.85,3.75,4.2
160910,Palermo,Napoli,9,5,1.33
160910,Juventus,Sassuolo,1.3,5,12
160910,RB Leipzig,Dortmund,5.25,4.2,1.62
160910,Leverkusen,Hamburg,1.45,4.5,7
160910,Ingolstadt,Hertha,2.4,3.1,3.2
160910,Freiburg,M'gladbach,3.6,3.6,2
160910,Darmstadt,Ein Frankfurt,3,3.3,2.4
160910,Stoke,Tottenham,4.6,3.75,1.85
160910,Middlesbrough,Crystal Palace,2.3,3.2,3.6
160910,Man United,Man City,2.38,3.25,3.4
160910,Liverpool,Leicester,1.7,4,5.5
160910,Burnley,Hull,2.45,3.1,3.4
160910,Bournemouth,West Brom,2.05,3.25,4.33
160910,Arsenal,Southampton,1.57,4.2,6.5
160910,West Ham,Watford,1.91,3.6,4.5
160911,Milan,Udinese,1.67,4,5
160911,Chievo,Lazio,3,3.2,2.5
160911,Atalanta,Torino,2.6,3.2,2.8
160911,Bologna,Cagliari,2.1,3.25,3.75
160911,Sp Gijon,Leganes,2.25,3.2,3.4
160911,Pescara,Inter,4.75,3.75,1.75
160911,Granada,Eibar,2.15,3.25,3.5
160911,La Coruna,Ath Bilbao,3.6,3.25,2.15
160911,Valencia,Betis,1.65,4.2,5
160911,Roma,Sampdoria,1.33,5.25,9
160911,Swansea,Chelsea,5.75,4,1.67
160911,Werder Bremen,Augsburg,2.3,3.4,3.1
160911,Mainz,Hoffenheim,2,3.5,3.75
160912,Empoli,Crotone,1.57,4,6
160912,Sunderland,Everton,3.8,3.5,2.1
160916,Chelsea,Liverpool,2.25,3.5,3.4
160916,FC Koln,Freiburg,1.8,3.6,4.5
160916,Sampdoria,Milan,3.1,3.3,2.3
160916,Betis,Granada,1.73,3.75,5
160917,Ath Madrid,Sp Gijon,1.18,6.5,21
160917,Hamburg,RB Leipzig,2.75,3.25,2.63
160917,Hoffenheim,Wolfsburg,3.1,3.6,2.25
160917,Everton,Middlesbrough,1.67,3.8,6
160917,Bayern Munich,Ingolstadt,1.07,12,34
160917,Leicester,Burnley,1.5,4.33,8
160917,Man City,Bournemouth,1.29,6,12
160917,West Brom,West Ham,2.8,3.2,2.8
160917,Eibar,Sevilla,3.1,3.3,2.35
160917,Las Palmas,Malaga,2.3,3.25,3.3
160917,Leganes,Barcelona,17,7,1.18
160917,Ein Frankfurt,Leverkusen,4,3.5,1.95
160917,Dortmund,Darmstadt,1.13,9,21
160917,Hull,Arsenal,6,4.2,1.6
160917,M'gladbach,Werder Bremen,1.44,4.5,7.5
160917,Lazio,Pescara,1.5,4.33,6.5
160917,Napoli,Bologna,1.25,6,12
160918,Watford,Man United,6,4.2,1.62
160918,Torino,Empoli,1.75,3.6,4.75
160918,Crystal Palace,Stoke,2,3.5,4.2
160918,Southampton,Swansea,1.7,3.8,5.75
160918,Tottenham,Sunderland,1.33,5.5,11
160918,Sassuolo,Genoa,2.2,3.2,3.5
160918,Inter,Juventus,4,3.5,1.95
160918,Fiorentina,Roma,2.9,3.5,2.4
160918,Crotone,Palermo,3,3.2,2.5
160918,Ath Bilbao,Valencia,1.85,3.6,4.33
160918,Espanol,Real Madrid,7.5,5.5,1.36
160918,Osasuna,Celta,2.9,3.1,2.6
160918,Villarreal,Sociedad,1.85,3.5,4.5
160918,Augsburg,Mainz,2.38,3.4,3
160918,Cagliari,Atalanta,2.6,3.2,2.8
160918,Hertha,Schalke 04,2.5,3.4,2.8
160918,Udinese,Chievo,2,3.25,4
160919,Alaves,La Coruna,2.3,3,3.5
160920,Malaga,Eibar,1.85,3.4,4.75
160920,Sevilla,Betis,1.45,4.5,7
160920,Wolfsburg,Dortmund,4.75,3.75,1.75
160920,Ingolstadt,Ein Frankfurt,2.25,3.25,3.4
160920,Freiburg,Hamburg,2.3,3.4,3.1
160920,Darmstadt,Hoffenheim,3.5,3.5,2.1
160920,Milan,Lazio,2.15,3.4,3.4
160921,Roma,Crotone,1.13,8.5,23
160921,Udinese,Fiorentina,3.25,3.25,2.3
160921,Bologna,Sampdoria,2.4,3.25,3.1
160921,Chievo,Sassuolo,2.4,3.2,3.1
160921,Empoli,Inter,4.33,3.3,1.95
160921,Celta,Sp Gijon,1.57,4,6
160921,Granada,Ath Bilbao,4.5,3.5,1.85
160921,Real Madrid,Villarreal,1.2,7,15
160921,Sociedad,Las Palmas,2,3.5,3.75
160921,Genoa,Napoli,4.75,3.75,1.75
160921,Schalke 04,FC Koln,2.1,3.4,3.6
160921,Juventus,Cagliari,1.17,7.5,17
160921,Pescara,Torino,3.25,3.25,2.3
160921,Atalanta,Palermo,1.62,3.75,6
160921,Barcelona,Ath Madrid,1.6,4,5.5
160921,Werder Bremen,Mainz,3,3.5,2.3
160921,RB Leipzig,M'gladbach,2.38,3.5,3
160921,Leverkusen,Augsburg,1.45,4.5,7
160921,Bayern Munich,Hertha,1.14,9,17
160922,Valencia,Alaves,1.57,3.75,6
160922,Osasuna,Espanol,2.88,3.2,2.6
160922,La Coruna,Leganes,2.15,3.25,3.6
160923,Dortmund,Freiburg,1.18,7.5,15
160923,Betis,Malaga,2.6,3.1,2.9
160924,Las Palmas,Real Madrid,8.5,5,1.36
160924,Augsburg,Darmstadt,1.67,3.75,5.5
160924,Napoli,Chievo,1.33,5,10
160924,Sp Gijon,Barcelona,13,6.5,1.22
160924,Palermo,Juventus,11,5.5,1.29
160924,Eibar,Sociedad,2.45,3.2,3
160924,Ath Bilbao,Sevilla,2.05,3.4,3.75
160924,Mainz,Leverkusen,3,3.3,2.4
160924,Werder Bremen,Wolfsburg,3.9,3.75,1.91
160924,Ein Frankfurt,Hertha,2.25,3.2,3.4
160924,Swansea,Man City,9,5.5,1.36
160924,Sunderland,Crystal Palace,2.88,3.25,2.7
160924,Stoke,West Brom,2.38,3.3,3.3
160924,Middlesbrough,Tottenham,3.75,3.5,2.1
160924,Man United,Leicester,1.73,3.9,5.25
160924,Liverpool,Hull,1.22,7,15
160924,Bournemouth,Everton,3.6,3.5,2.15
160924,Arsenal,Chelsea,2.4,3.5,3.1
160924,M'gladbach,Ingolstadt,1.8,3.6,4.75
160924,Hamburg,Bayern Munich,13,7,1.2
160925,Fiorentina,Milan,2.3,3.1,3.4
160925,Genoa,Pescara,1.65,4,5.25
160925,Inter,Bologna,1.45,4.2,8.5
160925,Torino,Roma,3.75,3.5,2
160925,Lazio,Empoli,1.44,4.2,8.5
160925,Villarreal,Osasuna,1.4,4.33,9.5
160925,Leganes,Valencia,2.8,3.2,2.6
160925,Espanol,Celta,2.25,3.3,3.3
160925,Ath Madrid,La Coruna,1.22,5.5,19
160925,Sassuolo,Udinese,2.05,3.3,3.8
160925,FC Koln,RB Leipzig,2.3,3.3,3.2
160925,West Ham,Southampton,2.8,3.3,2.75
160925,Hoffenheim,Schalke 04,2.7,3.4,2.6
160926,Alaves,Granada,2.1,3.3,3.75
160926,Burnley,Watford,2.9,3.2,2.7
160926,Crotone,Atalanta,4.5,3.3,1.91
160926,Cagliari,Sampdoria,2.2,3.2,3.5
160930,Sociedad,Betis,1.8,3.5,4.75
160930,Everton,Crystal Palace,1.73,4,5
160930,RB Leipzig,Augsburg,1.65,3.75,5.75
161001,West Ham,Middlesbrough,2.25,3.4,3.5
161001,Hertha,Hamburg,2,3.25,4.2
161001,Udinese,Lazio,3,3.3,2.4
161001,Bayern Munich,FC Koln,1.17,7,19
161001,Darmstadt,Werder Bremen,3.1,3.4,2.3
161001,Freiburg,Ein Frankfurt,2.3,3.3,3.2
161001,Ingolstadt,Hoffenheim,2.05,3.4,3.75
161001,Leverkusen,Dortmund,3.8,3.6,1.95
161001,Sevilla,Alaves,1.44,4.33,8
161001,Osasuna,Las Palmas,2.6,3.2,2.8
161001,La Coruna,Sp Gijon,1.95,3.4,4.2
161001,Watford,Bournemouth,2.38,3.3,3.3
161001,Swansea,Liverpool,8,4.75,1.45
161001,Sunderland,West Brom,2.5,3.25,3.2
161001,Hull,Chelsea,7.5,4.5,1.5
161001,Pescara,Chievo,2.55,3.2,2.9
161001,Granada,Leganes,2.45,3.3,3
161002,Sampdoria,Palermo,1.65,3.75,5.5
161002,Bologna,Genoa,2.2,3.1,3.6
161002,Cagliari,Crotone,1.44,4.33,8
161002,Empoli,Juventus,10,5,1.3
161002,Torino,Fiorentina,2.4,3.2,3.1
161002,Schalke 04,M'gladbach,2.2,3.4,3.3
161002,Atalanta,Napoli,6,4,1.55
161002,Wolfsburg,Mainz,1.85,3.6,4.33
161002,Milan,Sassuolo,1.62,3.8,6
161002,Malaga,Ath Bilbao,2.45,3,3.3
161002,Real Madrid,Eibar,1.08,11,26
161002,Valencia,Ath Madrid,4.5,3.5,1.85
161002,Burnley,Arsenal,9,5,1.4
161002,Leicester,Southampton,2.25,3.4,3.5
161002,Man United,Stoke,1.33,5.75,10
161002,Celta,Barcelona,8,4.75,1.4
161002,Tottenham,Man City,3,3.5,2.5
161002,Espanol,Villarreal,2.88,3.1,2.63
161002,Roma,Inter,2,3.5,3.8
161014,Las Palmas,Espanol,1.95,3.4,4.2
161014,Dortmund,Hertha,1.33,5.25,9
161015,Man City,Everton,1.5,4.75,7
161015,Werder Bremen,Leverkusen,4.75,4.2,1.67
161015,Chelsea,Leicester,1.57,4.5,6
161015,Leganes,Sevilla,3.4,3.2,2.25
161015,Betis,Real Madrid,8,5.25,1.36
161015,Barcelona,La Coruna,1.1,10,26
161015,Ath Madrid,Granada,1.13,10,17
161015,Crystal Palace,West Ham,2.15,3.5,3.6
161015,Bournemouth,Hull,1.85,3.5,5
161015,Pescara,Sampdoria,2.38,3.3,3.1
161015,Juventus,Udinese,1.2,7,13
161015,M'gladbach,Hamburg,1.67,3.8,5.25
161015,Hoffenheim,Freiburg,2.05,3.6,3.5
161015,Arsenal,Swansea,1.29,6.5,11
161015,FC Koln,Ingolstadt,1.8,3.5,4.75
161015,Ein Frankfurt,Bayern Munich,13,6,1.25
161015,West Brom,Tottenham,5.5,3.8,1.73
161015,Augsburg,Schalke 04,3.1,3.4,2.3
161015,Stoke,Sunderland,2,3.6,4
161015,Napoli,Roma,2,3.5,3.8
161016,Wolfsburg,RB Leipzig,2.4,3.3,3
161016,Alaves,Malaga,2.6,3,3
161016,Ath Bilbao,Sociedad,1.83,3.6,4.4
161016,Villarreal,Celta,1.85,3.4,4.75
161016,Lazio,Bologna,1.5,4,7.5
161016,Inter,Cagliari,1.4,4.75,8.5
161016,Genoa,Empoli,1.75,3.6,5
161016,Mainz,Darmstadt,1.5,4,7.5
161016,Middlesbrough,Watford,2.25,3.3,3.6
161016,Southampton,Burnley,1.4,4.8,9.5
161016,Fiorentina,Atalanta,1.75,3.6,5
161016,Chievo,Milan,2.8,3,2.75
161016,Sp Gijon,Valencia,3.6,3.4,2.1
161016,Sassuolo,Crotone,1.4,4.5,8.5
161017,Liverpool,Man United,2.2,3.5,3.5
161017,Eibar,Osasuna,1.7,3.6,5
161017,Palermo,Torino,3.8,3.5,2
161021,Osasuna,Betis,2.4,3.2,3.1
161021,Hamburg,Ein Frankfurt,2.45,3.25,3
161022,West Ham,Sunderland,1.67,4,5.75
161022,Liverpool,West Brom,1.29,6,13
161022,Leicester,Crystal Palace,2.05,3.5,3.9
161022,Hull,Stoke,3.1,3.3,2.5
161022,Burnley,Everton,6,3.8,1.67
161022,Bournemouth,Tottenham,4.2,3.6,1.95
161022,Arsenal,Middlesbrough,1.25,6.5,15
161022,Swansea,Watford,2.38,3.3,3.3
161022,Espanol,Eibar,2.05,3.4,3.8
161022,Sampdoria,Genoa,3.1,3.25,2.4
161022,Darmstadt,Wolfsburg,4.5,3.6,1.8
161022,Freiburg,Augsburg,2.1,3.3,3.7
161022,Hertha,FC Koln,2.5,3.2,3
161022,Ingolstadt,Dortmund,6,4.2,1.53
161022,Bayern Munich,M'gladbach,1.2,7.5,12
161022,Valencia,Barcelona,7,5.25,1.4
161022,Milan,Juventus,4.5,3.7,1.8
161022,Granada,Sp Gijon,2.1,3.4,3.6
161022,Leverkusen,Hoffenheim,1.5,4.33,6
161022,Sociedad,Alaves,1.67,3.75,5.5
161023,Celta,La Coruna,1.7,3.6,5.5
161023,Real Madrid,Ath Bilbao,1.2,7,13
161023,Sevilla,Ath Madrid,4,3.5,1.95
161023,Villarreal,Las Palmas,1.67,3.8,5.25
161023,Chelsea,Man United,2.15,3.4,3.8
161023,Man City,Southampton,1.5,4.5,7.5
161023,RB Leipzig,Werder Bremen,1.5,4,7
161023,Malaga,Leganes,1.85,3.3,4.75
161023,Schalke 04,Mainz,1.95,3.6,3.8
161023,Udinese,Pescara,1.85,3.5,4.5
161023,Atalanta,Inter,3.3,3.4,2.2
161023,Bologna,Sassuolo,2.5,3.2,3
161023,Cagliari,Fiorentina,3,3.3,2.4
161023,Crotone,Napoli,15,6,1.22
161023,Empoli,Chievo,2.55,3,3.1
161023,Roma,Palermo,1.18,7,17
161023,Torino,Lazio,2.2,3.3,3.4
161025,Genoa,Milan,2.75,3.25,2.6
161026,Pescara,Atalanta,2.9,3.25,2.5
161026,Chievo,Bologna,2.1,3.1,4
161026,Fiorentina,Crotone,1.22,6,15
161026,Inter,Torino,2,3.5,3.75
161026,Juventus,Sampdoria,1.17,7.5,17
161026,Lazio,Cagliari,1.44,4.5,7.5
161026,Napoli,Empoli,1.29,5.5,11
161026,Sassuolo,Roma,4.2,3.5,1.91
161027,Palermo,Udinese,2.9,3.25,2.5
161028,Leganes,Sociedad,2.63,3.1,2.88
161028,M'gladbach,Ein Frankfurt,1.85,3.5,4.5
161029,Sp Gijon,Sevilla,3.8,3.6,1.95
161029,Man United,Burnley,1.2,7,19
161029,Crystal Palace,Liverpool,5.25,4,1.7
161029,Augsburg,Bayern Munich,15,6.5,1.2
161029,Darmstadt,RB Leipzig,6,3.8,1.62
161029,Dortmund,Schalke 04,1.57,4.33,5.5
161029,Middlesbrough,Bournemouth,2.5,3.2,3.2
161029,Mainz,Ingolstadt,2.1,3.3,3.75
161029,Wolfsburg,Leverkusen,2.7,3.4,2.6
161029,Tottenham,Leicester,1.62,4.2,6
161029,Watford,Hull,1.75,3.75,5.25
161029,West Brom,Man City,8,4.75,1.44
161029,Ath Madrid,Malaga,1.22,6,15
161029,Barcelona,Granada,1.05,17,34
161029,Werder Bremen,Freiburg,2.3,3.5,3
161029,Alaves,Real Madrid,13,6.5,1.22
161029,Sunderland,Arsenal,9,5,1.4
161029,Juventus,Napoli,1.8,3.5,4.75
161029,Bologna,Fiorentina,3.25,3.25,2.3
161030,Eibar,Villarreal,3,3.2,2.5
161030,Las Palmas,Celta,2.3,3.3,3.2
161030,FC Koln,Hamburg,1.57,3.8,6.5
161030,Hoffenheim,Hertha,2.25,3.4,3.2
161030,Everton,West Ham,1.8,3.8,4.75
161030,Betis,Espanol,2.25,3.25,3.4
161030,Southampton,Chelsea,3.2,3.4,2.4
161030,Milan,Pescara,1.4,4.75,8
161030,Lazio,Sassuolo,1.67,3.75,5.5
161030,Empoli,Roma,6,4.2,1.55
161030,Crotone,Chievo,3.5,3.2,2.2
161030,Atalanta,Genoa,2.3,3.2,3.3
161030,Sampdoria,Inter,3.6,3.5,2.05
161030,Ath Bilbao,Osasuna,1.36,5,8.5
161031,La Coruna,Valencia,2.88,3.2,2.55
161031,Stoke,Swansea,2.05,3.6,3.8
161031,Udinese,Torino,2.88,3.25,2.45
161031,Cagliari,Palermo,1.73,3.5,5
161104,Hertha,M'gladbach,2.5,3.2,3
161104,Malaga,Sp Gijon,1.73,3.6,5.25
161105,Sociedad,Ath Madrid,5.75,3.6,1.67
161105,Freiburg,Wolfsburg,2.6,3.3,2.75
161105,Torino,Cagliari,1.55,4.33,5.75
161105,Hamburg,Dortmund,8,4.25,1.45
161105,Bournemouth,Sunderland,1.65,4.2,5.5
161105,Osasuna,Alaves,2.25,3.2,3.4
161105,Las Palmas,Eibar,1.91,3.5,4
161105,Granada,La Coruna,2.6,3.2,2.8
161105,Ingolstadt,Augsburg,2.1,3.3,3.75
161105,Leverkusen,Darmstadt,1.25,5.75,13
161105,Ein Frankfurt,FC Koln,2.6,3.1,2.9
161105,Napoli,Lazio,1.67,4,5
161105,West Ham,Stoke,2,3.6,4
161105,Man City,Middlesbrough,1.22,7,15
161105,Chelsea,Everton,1.53,4.33,7
161105,Burnley,Crystal Palace,3.3,3.3,2.38
161105,Bayern Munich,Hoffenheim,1.17,8,15
161106,Schalke 04,Werder Bremen,1.53,4.33,6
161106,Roma,Bologna,1.25,6,12
161106,Villarreal,Betis,1.5,4.2,7
161106,Sevilla,Barcelona,5.25,4.2,1.62
161106,Real Madrid,Leganes,1.07,13,23
161106,RB Leipzig,Mainz,1.57,3.8,6.5
161106,Sassuolo,Atalanta,2.5,3.2,3
161106,Chievo,Juventus,9,4,1.44
161106,Fiorentina,Sampdoria,1.57,3.8,6.5
161106,Genoa,Udinese,1.85,3.6,4.33
161106,Inter,Crotone,1.25,5.75,13
161106,Palermo,Milan,5.5,3.75,1.67
161106,Pescara,Empoli,2.4,3.2,3.1
161106,Swansea,Man United,5,4,1.73
161106,Liverpool,Watford,1.29,6,12
161106,Leicester,West Brom,1.8,3.6,5.25
161106,Hull,Southampton,5.75,3.8,1.7
161106,Arsenal,Tottenham,1.95,3.6,4.2
161106,Celta,Valencia,2.25,3.4,3.2
161106,Espanol,Ath Bilbao,3,3.2,2.5
161118,Betis,Las Palmas,2.35,3.4,3.1
161118,Leverkusen,RB Leipzig,2.3,3.4,3.1
161119,Wolfsburg,Schalke 04,2.4,3.5,2.9
161119,Man United,Arsenal,2.6,3.4,2.9
161119,Southampton,Liverpool,3.4,3.6,2.2
161119,Stoke,Bournemouth,2.3,3.4,3.4
161119,Sunderland,Hull,2.15,3.4,3.8
161119,Tottenham,West Ham,1.5,4.5,7.5
161119,Watford,Leicester,2.8,3.3,2.75
161119,Udinese,Napoli,4.75,3.75,1.75
161119,Juventus,Pescara,1.14,8,19
161119,Chievo,Cagliari,1.91,3.5,4.2
161119,La Coruna,Sevilla,3.3,3.4,2.2
161119,Eibar,Celta,2.38,3.25,3.1
161119,Barcelona,Malaga,1.13,9,21
161119,Ath Madrid,Real Madrid,2.5,3.3,2.9
161119,Augsburg,Hertha,2.7,3.2,2.75
161119,Darmstadt,Ingolstadt,3,3.1,2.55
161119,Dortmund,Bayern Munich,3.4,3.6,2.1
161119,Mainz,Freiburg,2.1,3.5,3.5
161119,M'gladbach,FC Koln,2.2,3.3,3.4
161119,Crystal Palace,Man City,6.5,4.5,1.53
161119,Everton,Swansea,1.6,4.33,6
161120,Atalanta,Roma,4,3.5,1.95
161120,Lazio,Genoa,1.7,3.8,5
161120,Empoli,Fiorentina,3.9,3.4,2
161120,Crotone,Torino,5,3.75,1.73
161120,Bologna,Palermo,1.75,3.6,5
161120,Milan,Inter,2.8,3.2,2.6
161120,Middlesbrough,Chelsea,7,4,1.57
161120,Hoffenheim,Hamburg,1.62,4,5.5
161120,Sampdoria,Sassuolo,2.05,3.4,3.75
161120,Alaves,Espanol,2.5,3.1,3.1
161120,Ath Bilbao,Villarreal,2.15,3.3,3.5
161120,Sp Gijon,Sociedad,3.4,3.3,2.2
161120,Valencia,Granada,1.33,5.5,8.5
161120,Werder Bremen,Ein Frankfurt,2.7,3.5,2.55
161121,West Brom,Burnley,1.95,3.4,4.5
161121,Leganes,Osasuna,1.85,3.5,4.5
161125,Eibar,Betis,1.95,3.4,4.2
161125,Freiburg,RB Leipzig,3.8,3.6,1.95
161126,Ingolstadt,Wolfsburg,2.9,3.3,2.5
161126,M'gladbach,Hoffenheim,2,3.6,3.75
161126,Liverpool,Sunderland,1.17,8.5,19
161126,Sevilla,Valencia,1.73,3.75,5
161126,Real Madrid,Sp Gijon,1.06,13,34
161126,Malaga,La Coruna,2,3.25,4.2
161126,Espanol,Leganes,1.85,3.4,4.75
161126,Ein Frankfurt,Dortmund,4.75,4.2,1.65
161126,Bayern Munich,Leverkusen,1.29,6,10
161126,Swansea,Crystal Palace,2.63,3.4,2.88
161126,Burnley,Man City,9,6,1.33
161126,Chelsea,Tottenham,1.75,3.8,5.25
161126,Hull,West Brom,3.1,3.2,2.6
161126,FC Koln,Augsburg,1.75,3.5,5.25
161126,Leicester,Middlesbrough,1.91,3.6,4.5
161126,Hamburg,Werder Bremen,2.38,3.4,3
161126,Empoli,Milan,3.8,3.3,2.05
161126,Torino,Chievo,1.73,3.6,5.25
161127,Genoa,Juventus,6,3.75,1.62
161127,Palermo,Lazio,5.5,4,1.62
161127,Roma,Pescara,1.2,7.5,12
161127,Sociedad,Barcelona,7,4.75,1.44
161127,Osasuna,Ath Madrid,11,5.25,1.3
161127,Celta,Granada,1.53,4,7
161127,Arsenal,Bournemouth,1.4,5,9
161127,Man United,West Ham,1.45,4.75,8
161127,Crotone,Sampdoria,3.3,3.4,2.2
161127,Cagliari,Udinese,2.38,3.4,3
161127,Southampton,Everton,2.2,3.4,3.6
161127,Watford,Stoke,2.4,3.3,3.3
161127,Hertha,Mainz,2,3.5,3.8
161127,Villarreal,Alaves,1.5,4,7.5
161127,Schalke 04,Darmstadt,1.33,5,10
161127,Bologna,Atalanta,3,3.2,2.5
161128,Napoli,Sassuolo,1.25,6,12
161128,Inter,Fiorentina,2,3.4,3.9
161128,Las Palmas,Ath Bilbao,2.5,3.4,2.8
161202,Mainz,Bayern Munich,10,5.75,1.29
161202,Napoli,Inter,1.75,3.75,4.75
161203,West Brom,Watford,2.2,3.3,3.75
161203,RB Leipzig,Schalke 04,2,3.3,4
161203,West Ham,Arsenal,4.75,4.2,1.75
161203,Dortmund,M'gladbach,1.5,4.5,6.5
161203,Leganes,Villarreal,3.8,2.9,2.25
161203,Granada,Sevilla,4.75,3.5,1.8
161203,Wolfsburg,Hertha,2.1,3.2,3.8
161203,Werder Bremen,Ingolstadt,2.5,3.3,2.9
161203,Leverkusen,Freiburg,1.5,4.2,7
161203,Tottenham,Swansea,1.36,5.5,9
161203,Sunderland,Leicester,3.4,3.4,2.3
161203,Hoffenheim,FC Koln,2.1,3.4,3.6
161203,Man City,Chelsea,2.15,3.6,3.6
161203,Crystal Palace,Southampton,3.5,3.3,2.3
161203,Juventus,Atalanta,1.4,4.5,9
161203,Barcelona,Real Madrid,1.85,4.2,4.2
161203,Ath Madrid,Espanol,1.22,6,15
161203,Stoke,Burnley,1.62,4,6.5
161204,Betis,Celta,2.38,3.25,3.1
161204,Alaves,Las Palmas,2.5,3.2,3
161204,Lazio,Roma,2.9,3.4,2.4
161204,Milan,Crotone,1.33,5,10
161204,Sampdoria,Torino,2.75,3.25,2.63
161204,Sp Gijon,Osasuna,2,3.3,4
161204,Sassuolo,Empoli,1.83,3.4,4.75
161204,Darmstadt,Hamburg,2.7,3.1,2.8
161204,Augsburg,Ein Frankfurt,2.8,3,2.75
161204,Pescara,Cagliari,2.38,3.4,3
161204,Valencia,Malaga,1.75,3.6,5
161204,Ath Bilbao,Eibar,1.85,3.4,4.75
161204,Bournemouth,Liverpool,5,4,1.75
161204,Everton,Man United,3.6,3.5,2.15
161204,Fiorentina,Palermo,1.29,5.5,11
161205,Chievo,Genoa,2.5,3.1,3.1
161205,La Coruna,Sociedad,3.1,3.1,2.5
161205,Udinese,Bologna,2,3.2,4.2
161205,Middlesbrough,Hull,1.83,3.5,5.25
161209,Malaga,Granada,1.6,4,5.75
161209,Ein Frankfurt,Hoffenheim,2.4,3.3,3
161210,FC Koln,Dortmund,5.5,4.33,1.57
161210,Bayern Munich,Wolfsburg,1.17,7.5,17
161210,Osasuna,Barcelona,15,7.5,1.18
161210,Freiburg,Darmstadt,1.67,3.75,5.5
161210,Crotone,Pescara,2.63,3.25,2.8
161210,Sampdoria,Lazio,3,3.4,2.38
161210,Arsenal,Stoke,1.35,5.5,9.5
161210,Hamburg,Augsburg,2.3,3.2,3.25
161210,Ingolstadt,RB Leipzig,4.33,3.75,1.8
161210,Real Madrid,La Coruna,1.17,8,15
161210,Hull,Crystal Palace,3.5,3.3,2.3
161210,Leicester,Man City,5.25,4,1.7
161210,Swansea,Sunderland,2.15,3.5,3.6
161210,Watford,Everton,3.1,3.4,2.45
161210,Sociedad,Valencia,1.91,3.75,3.8
161210,Las Palmas,Leganes,1.8,3.5,4.75
161210,Hertha,Werder Bremen,1.73,3.75,5
161210,Burnley,Bournemouth,3.5,3.5,2.2
161211,M'gladbach,Mainz,1.67,4,5
161211,Schalke 04,Leverkusen,2.3,3.3,3.2
161211,Espanol,Sp Gijon,1.73,3.75,5
161211,Eibar,Alaves,1.83,3.6,4.5
161211,Celta,Sevilla,2.75,3.3,2.63
161211,Betis,Ath Bilbao,3.1,3.25,2.38
161211,Torino,Juventus,4.33,3.6,1.85
161211,Cagliari,Napoli,6,4.33,1.53
161211,Bologna,Empoli,2.1,3.25,3.8
161211,Atalanta,Udinese,1.75,3.6,5
161211,Chelsea,West Brom,1.25,6.25,15
161211,Liverpool,West Ham,1.3,6,11
161211,Man United,Tottenham,2.2,3.4,3.6
161211,Inter,Genoa,1.67,3.75,5.5
161211,Southampton,Middlesbrough,1.7,3.7,6
161211,Palermo,Chievo,2.9,3.1,2.6
161212,Roma,Milan,1.62,4.2,5.25
161212,Fiorentina,Sassuolo,1.62,4,5.5
161212,Villarreal,Ath Madrid,4.5,3.5,1.85
161213,Everton,Arsenal,4.2,3.75,1.91
161213,Bournemouth,Leicester,2.4,3.4,3.2
161214,West Ham,Burnley,1.67,4,5.75
161214,Crystal Palace,Man United,5.25,4,1.7
161214,Man City,Watford,1.29,6.5,11
161214,Middlesbrough,Liverpool,6,4.33,1.6
161214,Stoke,Southampton,3.1,3.3,2.5
161214,Sunderland,Chelsea,10,5.75,1.33
161214,West Brom,Swansea,2.05,3.5,4
161214,Tottenham,Hull,1.22,7,15
161215,Genoa,Fiorentina,2.6,3.2,2.8
161216,Alaves,Betis,2.3,3.1,3.4
161216,Hoffenheim,Dortmund,3.8,4,1.85
161217,Ath Madrid,Las Palmas,1.29,5.5,9.5
161217,Granada,Sociedad,3.75,3.4,2
161217,Sevilla,Malaga,1.5,4.1,6.5
161217,Sp Gijon,Villarreal,3.25,3.3,2.2
161217,Milan,Atalanta,1.95,3.4,3.9
161217,Juventus,Roma,1.7,3.6,5
161217,Crystal Palace,Chelsea,6.5,4.2,1.57
161217,Middlesbrough,Swansea,2.1,3.4,4
161217,Stoke,Leicester,2.6,3.4,2.9
161217,Werder Bremen,FC Koln,2.6,3.4,2.7
161217,West Brom,Man United,5.75,3.8,1.7
161217,Empoli,Cagliari,2.05,3.25,3.75
161217,West Ham,Hull,1.62,4.1,6
161217,Augsburg,M'gladbach,3.2,3.1,2.4
161217,Mainz,Hamburg,1.91,3.6,4
161217,RB Leipzig,Hertha,1.62,3.8,6
161217,Schalke 04,Freiburg,1.67,4,5
